With String keys:

Benchmark                               (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode      Cnt          Score        Error  Units
JDKMapBench.bench                JDKGDXDS_HASH  VECTOR2_UNIFORM                    100  467505  100000    CONTAINS  sample  1531285      1565.679 ±      4.763  ns/op
JDKMapBench.bench                JDKGDXDS_HASH  VECTOR2_UNIFORM                    100  467505  100000        COPY  sample    12055   6231618.044 ±  44083.569  ns/op
JDKMapBench.bench                JDKGDXDS_HASH  VECTOR2_UNIFORM                    100  467505  100000     ITERATE  sample    35925   2088477.202 ±   2556.303  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505     100    POPULATE  sample  2355223      2045.944 ±     16.113  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505     100    CONTAINS  sample  2491539       962.402 ±      1.551  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505     100        COPY  sample  1703057      1445.600 ±     19.029  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505     100     ITERATE  sample  2841767       879.805 ±      1.442  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505    1000    POPULATE  sample  1712233     21956.418 ±     43.747  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505    1000    CONTAINS  sample  2335140      1031.221 ±      4.118  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505    1000        COPY  sample  2133215     17572.322 ±     30.124  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505    1000     ITERATE  sample  2484631      7559.303 ±      4.826  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505   10000    POPULATE  sample   168502    445420.079 ±    732.840  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505   10000    CONTAINS  sample  2791640      1704.735 ±      2.819  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505   10000        COPY  sample   300917    249303.895 ±    385.815  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505   10000     ITERATE  sample   448130    167327.603 ±     88.808  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505  100000    POPULATE  sample     6883  10918532.779 ± 398881.454  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505  100000    CONTAINS  sample  1460559      3245.345 ±      8.298  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505  100000        COPY  sample    18770   4006399.291 ± 172262.323  ns/op
JDKMapBench.bench                 JDK_O2O_HASH  VECTOR2_UNIFORM                    100  467505  100000     ITERATE  sample    43060   1744039.036 ±   2800.755  ns/op
