Benchmark                                                  (impl)       (payloadType)  (seed)  (size)        (workload)    Mode     Cnt         Score        Error  Units
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  608773        32.998 ±      0.394  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  865057        42.432 ±      0.135  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20              COPY  sample  629304        54.718 ±      5.812  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  870035        23.208 ±      0.120  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  407453     15491.901 ±     83.716  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  898384      1750.314 ±      1.819  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  489469      3203.238 ±      3.582  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  635640      5039.740 ±     55.641  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  819351        24.244 ±      0.183  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    6613   3779797.843 ±  12586.510  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   36987    675411.596 ±    812.879  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   34576    722557.364 ±    165.379  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000              COPY  sample   17816   1402340.181 ±   3306.106  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  662793        32.619 ±      0.194  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          POPULATE  sample  870809        44.171 ±      5.454  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  972732        42.260 ±      0.748  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  615110        34.519 ±      0.163  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20              COPY  sample  744624        46.246 ±      7.898  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          CONTAINS  sample  974981        22.854 ±      0.169  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          POPULATE  sample  426401     14789.886 ±     78.963  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  932356      1690.931 ±      2.069  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  833910      1892.188 ±      2.509  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000              COPY  sample  629400      1308.435 ±     39.370  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  859513        23.944 ±      0.159  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5712   4374084.840 ±  18980.082  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   46724    534616.639 ±    512.621  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   38997    640607.213 ±   1236.133  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000              COPY  sample  384869     64876.595 ±    215.351  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  881425        37.268 ±      0.160  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20          POPULATE  sample  813741        46.900 ±      7.188  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  591824        40.403 ±      0.331  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  634073        34.589 ±      0.317  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20              COPY  sample  759848        42.989 ±      0.504  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  866422        36.339 ±      0.111  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  420321     15018.884 ±     78.368  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  940809      1677.492 ±      2.551  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  856521      1843.248 ±      2.239  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  627658      1290.076 ±     31.828  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  885117        23.617 ±      0.093  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    6044   4136990.496 ±  14157.873  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   32795    761903.523 ±   1011.131  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   32830    761010.007 ±   1273.256  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000              COPY  sample  380772     65574.860 ±    218.331  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  642654        33.597 ±      0.264  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20          POPULATE  sample  779987        80.457 ±      7.053  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  841551        23.579 ±      0.095  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  626175        33.227 ±      0.133  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20              COPY  sample  687328        48.257 ±      4.610  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20          CONTAINS  sample  991406        22.573 ±      0.140  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000          POPULATE  sample  450450     16809.744 ±     84.766  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  871701       914.668 ±      5.994  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  508823      3092.766 ±      4.875  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000              COPY  sample  631236      1259.771 ±     25.406  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  858022        23.959 ±      0.130  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5710   4376734.532 ±  17751.403  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample  245876    101591.818 ±     78.708  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   14135   1767936.906 ±   3833.193  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000              COPY  sample  384773     64894.777 ±    214.549  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  896724        37.054 ±      0.201  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20          POPULATE  sample  748237        84.574 ±      6.569  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  843410        23.564 ±      0.083  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  547129        35.521 ±      0.318  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20              COPY  sample  684536        50.443 ±      7.808  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  854157        23.333 ±      0.101  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  720717     17370.898 ±     53.051  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  835886       959.978 ±      1.861  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  514291      3059.412 ±      5.095  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000              COPY  sample  628891      1318.547 ±     40.329  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  855068        23.706 ±      0.086  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    5958   4195159.224 ±   8784.796  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample  349507     71443.275 ±     30.727  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   29880    836216.803 ±   1885.033  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000              COPY  sample  357987     69731.854 ±    227.496  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  631653        34.617 ±      0.515  ns/op
