Benchmark                                                  (impl)       (payloadType)  (seed)  (size)        (workload)    Mode     Cnt         Score        Error  Units
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  598701        32.945 ±      0.156  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  870715        43.174 ±      0.284  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20              COPY  sample  628386        54.745 ±      5.351  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  823259        23.913 ±      0.401  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  552437     11414.378 ±     63.305  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  903882      1739.098 ±      2.133  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  488377      3207.868 ±      2.928  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  621886      5064.245 ±     35.063  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  841302        23.743 ±      0.082  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    6940   3601130.015 ±  11843.509  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   36786    679151.312 ±    777.911  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   33721    740917.552 ±   1399.955  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000              COPY  sample   18303   1365017.344 ±   3958.353  ns/op
GDXMapInt2IntBench.bench                             GDX_I2I_HASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  645653        33.227 ±      0.281  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          POPULATE  sample  811106        50.591 ±      9.367  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  609380        38.884 ±      0.184  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  594421        34.585 ±      0.381  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20              COPY  sample  668675        53.051 ±      5.187  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505      20          CONTAINS  sample  886641        23.579 ±      0.145  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          POPULATE  sample  612034     10280.361 ±     55.074  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  919189      1716.837 ±      2.530  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  811934      1956.247 ±      8.977  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000              COPY  sample  651440      4890.946 ±     49.019  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  865016        23.774 ±      0.180  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5232   4775294.043 ±  22144.794  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   17257   1447899.210 ±   1759.629  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   15698   1591520.526 ±   6150.627  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000              COPY  sample   12220   2044849.566 ±   9206.619  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  731753        34.586 ±      0.294  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20          POPULATE  sample  723265        51.812 ±      6.781  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  959743        44.168 ±      0.181  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  591322        34.559 ±      0.148  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20              COPY  sample  599649        55.513 ±      0.250  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  632935        25.554 ±      0.137  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  619121     10184.126 ±     54.342  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  940749      1678.714 ±      2.189  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  794094      1988.203 ±      3.076  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000              COPY  sample  633653      5011.642 ±     46.403  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  861002        24.114 ±      0.277  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    6879   3633999.305 ±  17659.447  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   33323    749786.948 ±    805.089  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   32391    771313.971 ±   1737.307  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000              COPY  sample   15477   1614457.177 ±   7631.889  ns/op
JDKGDXDSMapInt2IntBench.bench                   JDKGDXDS_I2I_HASH  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  652302        33.607 ±      0.210  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505      20          POPULATE  sample  843524        48.135 ±      7.402  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  591964        41.307 ±      0.233  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  615406        34.542 ±      0.203  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505      20              COPY  sample  674392        50.328 ±      0.289  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505      20          CONTAINS  sample  961234        22.608 ±      0.066  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505    2000          POPULATE  sample  538929     11676.511 ±     59.730  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  943141      1675.797 ±      9.134  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  844366      1875.162 ±      8.493  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505    2000              COPY  sample  607347      5162.454 ±     30.027  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  817278        23.810 ±      0.191  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5334   4684420.271 ±  18524.873  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample   17300   1444127.549 ±   1505.848  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   16551   1509680.397 ±   2158.215  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505  200000              COPY  sample   12433   2009937.806 ±   6542.458  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  690999        34.437 ±      0.315  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505      20          POPULATE  sample  710802        59.081 ±      8.392  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  576245        40.756 ±      0.174  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  617664        34.513 ±      0.177  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505      20              COPY  sample  586421        60.939 ±      7.636  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  544001        26.763 ±      0.201  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  532015     11866.342 ±     68.934  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  937385      1686.970 ±      2.769  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  837564      1886.178 ±      2.506  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505    2000              COPY  sample  571212      5510.887 ±     40.842  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  868589        23.567 ±      0.154  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    7171   3485082.542 ±  11080.013  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample   33295    750384.986 ±   1332.392  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   32327    772861.236 ±   1328.709  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505  200000              COPY  sample   18726   1334115.496 ±   2656.560  ns/op
JDKGDXDSMapInt2IntBench.bench               JDKGDXDS_I2I_CHANGING  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  628534        33.641 ±      0.353  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20          POPULATE  sample  749190        84.572 ±      8.040  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20       ITERATE_KEY  sample  839300        23.511 ±      0.083  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20  ITERATE_KEYVALUE  sample  578872        34.842 ±      0.373  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20              COPY  sample  518271        63.790 ±      5.979  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505      20          CONTAINS  sample  836526        23.914 ±      0.239  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000          POPULATE  sample  496773     12706.187 ±     78.298  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000       ITERATE_KEY  sample  882846       899.260 ±      1.244  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000  ITERATE_KEYVALUE  sample  515691      3051.949 ±      6.133  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000              COPY  sample  522341      6081.021 ±     57.514  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505    2000          CONTAINS  sample  860044        24.420 ±      1.281  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000          POPULATE  sample    5105   4896282.177 ±  26630.375  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000       ITERATE_KEY  sample  245216    101864.813 ±     79.415  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000  ITERATE_KEYVALUE  sample   28051    890731.352 ±   2005.419  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000              COPY  sample   11785   2120681.495 ±   7387.059  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED     INTEGER_UNIFORM  467505  200000          CONTAINS  sample  712264        34.261 ±      0.320  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20          POPULATE  sample  765368        79.295 ±      4.580  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20       ITERATE_KEY  sample  832962        23.909 ±      0.187  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20  ITERATE_KEYVALUE  sample  513208        37.558 ±      0.468  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20              COPY  sample  945735        71.137 ±      8.308  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505      20          CONTAINS  sample  635386        25.490 ±      0.148  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000          POPULATE  sample  511607     12350.075 ±     73.404  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000       ITERATE_KEY  sample  871276       912.981 ±      0.689  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000  ITERATE_KEYVALUE  sample  534952      2939.884 ±      3.865  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000              COPY  sample  538634      5823.289 ±     40.976  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505    2000          CONTAINS  sample  822809        23.484 ±      0.112  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000          POPULATE  sample    6394   3908566.681 ±  24361.789  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000       ITERATE_KEY  sample  351251     71092.673 ±     28.680  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000  ITERATE_KEYVALUE  sample   29236    854695.946 ±    696.631  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000              COPY  sample   17438   1432717.403 ±   4459.543  ns/op
JDKGDXDSMapInt2IntBench.bench                JDKGDXDS_I2I_ORDERED  INTEGER_DICTIONARY  467505  200000          CONTAINS  sample  662657        34.392 ±      1.847  ns/op
