String keys:

Benchmark                                           (impl)   (payloadType)  (percentageRangeKeys)  (seed)  (size)  (workload)    Mode     Cnt           Score          Error  Units
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505     100    POPULATE  sample  2455596       1708.221 ±      14.048  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505     100    CONTAINS  sample  1978690        626.473 ±       3.214  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505     100        COPY  sample  2680269        471.272 ±       8.751  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505     100     ITERATE  sample  2085809        421.386 ±       8.123  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505    1000    POPULATE  sample  1877967      16705.280 ±      33.498  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505    1000    CONTAINS  sample  1874892        701.334 ±       5.504  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505    1000        COPY  sample  1871032       3392.650 ±      21.483  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505    1000     ITERATE  sample  1495419       3250.193 ±      29.481  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505   10000    POPULATE  sample   368477     203485.933 ±     262.760  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505   10000    CONTAINS  sample  2307003       1054.467 ±       2.589  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505   10000        COPY  sample  1371736      27413.348 ±      56.618  ns/op
JDKIdentityMapBench.bench                  CUCKOO_IDENTITY  CLASS_UNIFORM                    100  467505   10000     ITERATE  sample  1352552      27816.751 ±      58.133  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505     100    POPULATE  sample  1697541       1641.503 ±      19.749  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505     100    CONTAINS  sample  2087692        596.792 ±       1.856  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505     100        COPY  sample  2815213        443.171 ±       6.852  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505     100     ITERATE  sample  2459072        437.373 ±      10.031  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505    1000    POPULATE  sample  1204676      15729.934 ±      56.129  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505    1000    CONTAINS  sample  1935239        644.459 ±       2.669  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505    1000        COPY  sample  1811064       3332.954 ±      23.720  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505    1000     ITERATE  sample  1487289       3206.369 ±      24.821  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505   10000    POPULATE  sample   377596     198676.832 ±     323.717  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505   10000    CONTAINS  sample  2380199       1023.728 ±       2.645  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505   10000        COPY  sample  1335576      28171.380 ±      71.693  ns/op
JDKIdentityMapBench.bench                 CUCKOO_IDENTITY2  CLASS_UNIFORM                    100  467505   10000     ITERATE  sample  1345281      27954.503 ±      60.979  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505     100    POPULATE  sample   795472      47409.512 ±     113.724  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505     100    CONTAINS  sample  2553773        942.716 ±       2.013  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505     100        COPY  sample   686641     109217.705 ±     128.622  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505     100     ITERATE  sample  1290021      58113.184 ±      48.582  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505    1000    POPULATE  sample   160890     466277.106 ±    1143.921  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505    1000    CONTAINS  sample  2429284       1007.057 ±       3.530  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505    1000        COPY  sample    17202    4365368.075 ±    7855.713  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505    1000     ITERATE  sample    19206    3910652.908 ±    6082.893  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505   10000    POPULATE  sample    12709    5908942.971 ±   44465.356  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505   10000    CONTAINS  sample  2791609       1741.892 ±       5.869  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505   10000        COPY  sample      133  605927131.429 ± 5383011.336  ns/op
JDKIdentityMapBench.bench                  CUCKOO_ORIGINAL  CLASS_UNIFORM                    100  467505   10000     ITERATE  sample      135  593237697.422 ± 6534586.067  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505     100    POPULATE  sample  1830070       2638.056 ±      21.230  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505     100    CONTAINS  sample  1771452        698.061 ±       2.592  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505     100        COPY  sample  2745795       1729.192 ±      12.202  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505     100     ITERATE  sample  1962398       1256.926 ±      14.506  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505    1000    POPULATE  sample  1206897      31215.762 ±      61.592  ns/op
JDKIdentityMapBench.bench                 JDK_O2O_IDENTITY  CLASS_UNIFORM                    100  467505    1000    CONTAINS  sample  2666976        911.804 ±       3.144  ns/op
